DyadId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
693,31-Jan,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1951,2,1,19/06/1948,1,19/06/1948,1,200,"900, 920",,,820,3,1.0-2016
693,31-Jan,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1950,2,1,19/06/1948,1,19/06/1948,1,200,"900, 920",,,820,3,1.0-2016
693,31-Jan,Malaysia,Government of United Kingdom,Government of New Zealand,CPM,1038,,1,Malaya,1949,1,1,19/06/1948,1,19/06/1948,1,200,920,,,820,3,1.0-2016
693,31-Jan,Malaysia,Government of United Kingdom,,CPM,1038,,1,Malaya,1948,1,1,19/06/1948,1,19/06/1948,1,200,,,,820,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1961,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1960,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1959,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1958,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1957,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1956,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1955,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1954,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1953,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1952,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1951,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1950,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1949,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
800,25-Jan,Myanmar,Government of Myanmar,,Mujahid Party,1949,,1,Arakan,1948,1,3,31/07/1948,3,31/08/1948,4,775,,,,775,3,1.0-2016
678,24-Jan,Myanmar,Government of Myanmar,,"PVO - ""White Band"" faction",1025,,2,,1953,2,3,31/08/1948,4,31/08/1948,4,775,,,,775,3,1.0-2016
678,24-Jan,Myanmar,Government of Myanmar,,"PVO - ""White Band"" faction",1025,,2,,1952,1,3,,4,31/08/1948,4,775,,,,775,3,1.0-2016
678,24-Jan,Myanmar,Government of Myanmar,,"PVO - ""White Band"" faction",1025,,2,,1951,1,3,31/08/1948,4,31/08/1948,4,775,,,,775,3,1.0-2016
678,24-Jan,Myanmar,Government of Myanmar,,"PVO - ""White Band"" faction",1025,,2,,1950,2,3,31/08/1948,4,31/08/1948,4,775,,,,775,3,1.0-2016
678,24-Jan,Myanmar,Government of Myanmar,,"PVO - ""White Band"" faction",1025,,2,,1949,2,3,31/08/1948,4,31/08/1948,4,775,,,,775,3,1.0-2016
678,24-Jan,Myanmar,Government of Myanmar,,"PVO - ""White Band"" faction",1025,,2,,1948,2,3,31/08/1948,4,31/08/1948,4,775,,,,775,3,1.0-2016
757,28-Jan,India,Government of India,,Government of India,750,,1,India,1948,2,2,13/09/1948,2,13/09/1948,2,751,,750,,"750, 751",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,2015,1,2,31/12/1948,5,6/10/2014,2,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,2014,1,2,31/12/1948,5,6/10/2014,2,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,2003,1,2,31/12/1948,5,31/12/1996,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,2002,1,2,31/12/1948,5,31/12/1996,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,2001,1,2,31/12/1948,5,31/12/1996,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,2000,1,2,31/12/1948,5,31/12/1996,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1999,1,2,31/12/1948,5,31/12/1996,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1998,1,2,31/12/1948,5,31/12/1996,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1997,1,2,31/12/1948,5,31/12/1996,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1996,1,2,31/12/1948,5,31/12/1996,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1992,1,2,31/12/1948,5,31/12/1989,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1991,1,2,31/12/1948,5,31/12/1989,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1990,1,2,31/12/1948,5,31/12/1989,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1989,1,2,31/12/1948,5,31/12/1989,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1987,1,2,31/12/1948,5,31/12/1987,5,750,,770,,"750, 770",3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1984,1,2,31/12/1948,5,31/12/1984,5,750,,770,,"750, 770",3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1975,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1974,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1973,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1972,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1971,2,2,31/12/1948,5,3/12/1971,1,750,,770,,"750, 770",3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1971,2,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1970,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1969,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1968,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1967,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1966,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1965,2,2,31/12/1948,5,31/12/1964,5,750,,770,,"750, 770",3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1965,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1964,1,2,31/12/1948,5,31/12/1964,5,750,,770,,"750, 770",3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1964,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1963,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1962,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1961,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1960,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1959,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1958,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1957,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1956,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1955,2,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1954,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1953,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1952,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
683,26-Jan,Myanmar,Government of Myanmar,,MFL-MUF,1030,,1,Mon,1951,1,3,31/12/1948,3,28/02/1949,3,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1951,1,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
683,26-Jan,Myanmar,Government of Myanmar,,MFL-MUF,1030,,1,Mon,1950,1,3,31/12/1948,3,28/02/1949,3,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1950,2,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
683,26-Jan,Myanmar,Government of Myanmar,,MFL-MUF,1030,,1,Mon,1949,1,3,31/12/1948,3,28/02/1949,3,775,,,,775,3,1.0-2016
790,23-Jan,Myanmar,Government of Myanmar,,KNUP,1757,,1,Karen,1949,2,3,31/12/1948,3,15/01/1949,1,775,,,,775,3,1.0-2016
345,20-Jan,Pakistan,Government of India,,Government of Pakistan,770,,1,Kashmir,1948,2,2,31/12/1948,5,31/12/1948,5,750,,770,,"750, 770",3,1.0-2016
618,Jan-38,North Korea,Government of North Korea,"Government of China, Government of Russia",Government of South Korea,732,"Government of Australia, Government of Belgium, Government of Canada, Government of Colombia, Government of Ethiopia, Government of France, Government of Greece, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of USA",1,Korea,1953,2,2,31/05/1949,3,31/05/1949,3,731,"710, 365",732,"900, 211, 20, 100, 530, 220, 350, 212, 210, 920, 840, 560, 800, 640, 200, 2","731, 732",3,1.0-2016
618,Jan-38,North Korea,Government of North Korea,"Government of China, Government of Russia",Government of South Korea,732,"Government of Australia, Government of Belgium, Government of Canada, Government of Colombia, Government of Ethiopia, Government of France, Government of Greece, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of USA",1,Korea,1952,2,2,31/05/1949,3,31/05/1949,3,731,"710, 365",732,"900, 211, 20, 100, 530, 220, 350, 212, 210, 920, 840, 560, 800, 640, 200, 2","731, 732",3,1.0-2016
618,Jan-38,North Korea,Government of North Korea,"Government of China, Government of Russia",Government of South Korea,732,"Government of Australia, Government of Belgium, Government of Canada, Government of Colombia, Government of Ethiopia, Government of France, Government of Greece, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of USA",1,Korea,1951,2,2,31/05/1949,3,31/05/1949,3,731,"710, 365",732,"900, 211, 20, 100, 530, 220, 350, 212, 210, 920, 840, 560, 800, 640, 200, 2","731, 732",3,1.0-2016
618,Jan-38,North Korea,Government of North Korea,"Government of China, Government of Russia",Government of South Korea,732,"Government of Australia, Government of Canada, Government of France, Government of Greece, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of USA",1,Korea,1950,2,2,31/05/1949,3,31/05/1949,3,731,"710, 365",732,"900, 20, 220, 350, 920, 840, 560, 800, 640, 200, 2","731, 732",3,1.0-2016
618,Jan-38,North Korea,Government of North Korea,,Government of South Korea,732,,1,Korea,1949,1,2,31/05/1949,3,31/05/1949,3,731,,732,,"731, 732",3,1.0-2016
621,Jan-36,Guatemala,Government of Guatemala,,Military faction,1587,,2,,1949,1,3,18/07/1949,1,18/07/1949,1,90,,,,90,5,1.0-2016
608,Jan-35,Taiwan,Government of China,,Government of Taiwan,713,Government of USA,3,Taiwan strait,1958,2,2,31/10/1949,3,31/12/1958,5,710,,713,2,"710, 713",3,1.0-2016
608,Jan-35,Taiwan,Government of China,,Government of Taiwan,713,Government of USA,3,Taiwan strait,1954,2,2,31/10/1949,3,31/12/1954,5,710,,713,2,"710, 713",3,1.0-2016
608,Jan-35,Taiwan,Government of China,,Government of Taiwan,713,,3,Taiwan strait,1950,1,2,31/10/1949,3,31/10/1949,3,710,,713,,"710, 713",3,1.0-2016
608,Jan-35,Taiwan,Government of China,,Government of Taiwan,713,,3,Taiwan strait,1949,2,2,31/10/1949,3,31/10/1949,3,710,,713,,"710, 713",3,1.0-2016
753,Jan-34,Myanmar,Government of Myanmar,,PNDF,1042,,1,Kachin,1950,1,3,31/12/1949,6,31/12/1949,6,775,,,,775,3,1.0-2016
753,Jan-34,Myanmar,Government of Myanmar,,PNDF,1042,,1,Kachin,1949,1,3,31/12/1949,6,31/12/1949,6,775,,,,775,3,1.0-2016
605,Jan-40,Indonesia,Government of Indonesia,,Republic of South Moluccas,1056,,1,South Moluccas,1950,2,3,5/8/1950,1,5/8/1950,1,850,,,,850,3,1.0-2016
606,Jan-39,China,Government of China,,Tibet,1055,,1,Tibet,1959,2,3,7/10/1950,1,10/3/1959,1,710,,,,710,3,1.0-2016
606,Jan-39,China,Government of China,,Tibet,1055,,1,Tibet,1956,2,3,7/10/1950,1,31/05/1956,5,710,,,,710,3,1.0-2016
606,Jan-39,China,Government of China,,Tibet,1055,,1,Tibet,1950,1,3,7/10/1950,1,7/10/1950,1,710,,,,710,3,1.0-2016
698,Jan-41,USA,Government of USA,,Puerto Rican Nationalist Party,1594,,1,Puerto Rico,1950,1,1,30/10/1950,1,30/10/1950,1,2,,,,2,5,1.0-2016
598,Jan-43,Thailand,Government of Thailand,,Military faction (navy),1057,,2,,1951,1,3,30/06/1951,1,30/06/1951,1,800,,,,800,3,1.0-2016
604,Jan-42,Egypt,Government of Egypt,,Government of United Kingdom,200,,1,Suez,1952,1,2,18/10/1951,1,18/10/1951,1,651,,200,,"200, 651","1, 2",1.0-2016
604,Jan-42,Egypt,Government of Egypt,,Government of United Kingdom,200,,1,Suez,1951,1,2,18/10/1951,1,18/10/1951,1,651,,200,,"200, 651","1, 2",1.0-2016
463,1-Jan,Bolivia,Government of Bolivia,,MNR,1581,,2,,1952,1,3,9/4/1952,1,9/4/1952,1,145,,,,145,5,1.0-2016
699,Jan-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1956,2,1,22/10/1952,2,22/10/1952,2,200,,,,501,4,1.0-2016
699,Jan-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1955,2,1,22/10/1952,2,22/10/1952,2,200,,,,501,4,1.0-2016
699,Jan-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1954,2,1,22/10/1952,2,22/10/1952,2,200,,,,501,4,1.0-2016
699,Jan-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1953,2,1,22/10/1952,2,22/10/1952,2,200,,,,501,4,1.0-2016
699,Jan-44,Kenya,Government of United Kingdom,,Mau Mau,1245,,1,Kenya,1952,1,1,22/10/1952,2,22/10/1952,2,200,,,,501,4,1.0-2016
684,26-Jan,Myanmar,Government of Myanmar,,MPF,1031,,1,Mon,1958,1,3,31/12/1952,5,31/12/1952,5,775,,,,775,3,1.0-2016
684,26-Jan,Myanmar,Government of Myanmar,,MPF,1031,,1,Mon,1957,1,3,31/12/1952,5,31/12/1952,5,775,,,,775,3,1.0-2016
684,26-Jan,Myanmar,Government of Myanmar,,MPF,1031,,1,Mon,1956,1,3,31/12/1952,5,31/12/1952,5,775,,,,775,3,1.0-2016
684,26-Jan,Myanmar,Government of Myanmar,,MPF,1031,,1,Mon,1955,1,3,31/12/1952,5,31/12/1952,5,775,,,,775,3,1.0-2016
684,26-Jan,Myanmar,Government of Myanmar,,MPF,1031,,1,Mon,1954,1,3,31/12/1952,5,31/12/1952,5,775,,,,775,3,1.0-2016
684,26-Jan,Myanmar,Government of Myanmar,,MPF,1031,,1,Mon,1953,1,3,31/12/1952,5,31/12/1952,5,775,,,,775,3,1.0-2016
684,26-Jan,Myanmar,Government of Myanmar,,MPF,1031,,1,Mon,1952,1,3,31/12/1952,5,31/12/1952,5,775,,,,775,3,1.0-2016
705,Jan-48,Tunisia,Government of France,,National Liberation Army,1247,,1,Tunisia,1956,1,1,30/04/1953,3,30/04/1953,3,220,,,,616,4,1.0-2016
705,Jan-48,Tunisia,Government of France,,National Liberation Army,1247,,1,Tunisia,1955,1,1,30/04/1953,3,30/04/1953,3,220,,,,616,4,1.0-2016
705,Jan-48,Tunisia,Government of France,,National Liberation Army,1247,,1,Tunisia,1954,1,1,30/04/1953,3,30/04/1953,3,220,,,,616,4,1.0-2016
705,Jan-48,Tunisia,Government of France,,National Liberation Army,1247,,1,Tunisia,1953,1,1,30/04/1953,3,30/04/1953,3,220,,,,616,4,1.0-2016
600,Jan-45,Cuba,Government of Cuba,,M-26-7,1595,,2,,1958,2,3,26/07/1953,1,5/12/1956,1,40,,,,40,5,1.0-2016
600,Jan-45,Cuba,Government of Cuba,,M-26-7,1595,,2,,1957,1,3,26/07/1953,1,5/12/1956,1,40,,,,40,5,1.0-2016
600,Jan-45,Cuba,Government of Cuba,,M-26-7,1595,,2,,1956,1,3,26/07/1953,1,5/12/1956,1,40,,,,40,5,1.0-2016
600,Jan-45,Cuba,Government of Cuba,,M-26-7,1595,,2,,1953,1,3,26/07/1953,1,26/07/1953,1,40,,,,40,5,1.0-2016
702,Jan-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1956,1,1,7/11/1953,1,7/11/1953,1,220,,,,600,4,1.0-2016
702,Jan-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1955,1,1,7/11/1953,1,7/11/1953,1,220,,,,600,4,1.0-2016
702,Jan-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1954,1,1,7/11/1953,1,7/11/1953,1,220,,,,600,4,1.0-2016
702,Jan-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1953,1,1,7/11/1953,1,7/11/1953,1,220,,,,600,4,1.0-2016
595,Jan-46,Indonesia,Government of Indonesia,,Darul Islam,1059,,2,,1961,1,3,31/12/1953,5,31/12/1958,5,850,,,,850,3,1.0-2016
595,Jan-46,Indonesia,Government of Indonesia,,Darul Islam,1059,,2,,1960,1,3,31/12/1953,5,31/12/1958,5,850,,,,850,3,1.0-2016
595,Jan-46,Indonesia,Government of Indonesia,,Darul Islam,1059,,2,,1959,1,3,31/12/1953,5,31/12/1958,5,850,,,,850,3,1.0-2016
595,Jan-46,Indonesia,Government of Indonesia,,Darul Islam,1059,,2,,1958,1,3,31/12/1953,5,31/12/1958,5,850,,,,850,3,1.0-2016
595,Jan-46,Indonesia,Government of Indonesia,,Darul Islam,1059,,2,,1953,2,3,31/12/1953,5,31/12/1953,5,850,,,,850,3,1.0-2016
671,22-Jan,Paraguay,Government of Paraguay,,Military faction (forces of Alfredo Stroessner),1584,,2,,1954,1,3,5/5/1954,1,5/5/1954,1,150,,,,150,5,1.0-2016
622,Jan-36,Guatemala,Government of Guatemala,,Forces of Carlos Castillo Armas,1588,,2,,1954,1,3,18/06/1954,2,18/06/1954,2,90,,,,90,5,1.0-2016
707,Jan-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1962,1,1,1/11/1954,1,29/11/1954,2,220,,,,615,4,1.0-2016
707,Jan-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1961,2,1,1/11/1954,1,29/11/1954,2,220,,,,615,4,1.0-2016
707,Jan-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1960,2,1,1/11/1954,1,29/11/1954,2,220,,,,615,4,1.0-2016
707,Jan-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1959,2,1,1/11/1954,1,29/11/1954,2,220,,,,615,4,1.0-2016
707,Jan-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1958,2,1,1/11/1954,1,29/11/1954,2,220,,,,615,4,1.0-2016
707,Jan-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1957,2,1,1/11/1954,1,29/11/1954,2,220,,,,615,4,1.0-2016
707,Jan-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1956,2,1,1/11/1954,1,29/11/1954,2,220,,,,615,4,1.0-2016
707,Jan-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1955,2,1,1/11/1954,1,29/11/1954,2,220,,,,615,4,1.0-2016
707,Jan-49,Algeria,Government of France,,FLN ,1248,,1,Algeria,1954,1,1,1/11/1954,1,29/11/1954,2,220,,,,615,4,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,Government of USA,FNL,1063,,1,South Vietnam,1964,2,4,30/04/1955,3,30/04/1955,3,817,2,,,817,3,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,Government of USA,FNL,1063,,1,South Vietnam,1963,2,4,30/04/1955,3,30/04/1955,3,817,2,,,817,3,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,Government of USA,FNL,1063,,1,South Vietnam,1962,2,4,30/04/1955,3,30/04/1955,3,817,2,,,817,3,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1961,2,3,30/04/1955,3,30/04/1955,3,817,,,,817,3,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1960,2,3,30/04/1955,3,30/04/1955,3,817,,,,817,3,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1959,2,3,30/04/1955,3,30/04/1955,3,817,,,,817,3,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1958,2,3,30/04/1955,3,30/04/1955,3,817,,,,817,3,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1957,2,3,30/04/1955,3,30/04/1955,3,817,,,,817,3,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1956,2,3,30/04/1955,3,30/04/1955,3,817,,,,817,3,1.0-2016
614,Jan-52,South Vietnam,Government of South Vietnam,,FNL,1063,,1,South Vietnam,1955,2,3,30/04/1955,3,30/04/1955,3,817,,,,817,3,1.0-2016
710,Jan-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1959,1,1,2/6/1955,1,2/6/1955,1,200,,,,352,1,1.0-2016
710,Jan-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1958,1,1,2/6/1955,1,2/6/1955,1,200,,,,352,1,1.0-2016
710,Jan-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1957,1,1,2/6/1955,1,2/6/1955,1,200,,,,352,1,1.0-2016
710,Jan-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1956,1,1,2/6/1955,1,2/6/1955,1,200,,,,352,1,1.0-2016
710,Jan-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1955,1,1,2/6/1955,1,2/6/1955,1,200,,,,352,1,1.0-2016
810,Jan-50,Argentina,Government of Argentina,,Military faction (forces of Samuel Toranzo Calderón),1998,,2,,1955,1,3,16/06/1955,1,16/06/1955,1,160,,,,160,5,1.0-2016
711,Jan-54,India,Government of India,,NNC,1064,,1,Nagaland,1968,1,3,20/07/1955,2,31/12/1961,5,750,,,,750,3,1.0-2016
711,Jan-54,India,Government of India,,NNC,1064,,1,Nagaland,1967,1,3,20/07/1955,2,31/12/1961,5,750,,,,750,3,1.0-2016
711,Jan-54,India,Government of India,,NNC,1064,,1,Nagaland,1966,1,3,20/07/1955,2,31/12/1961,5,750,,,,750,3,1.0-2016
711,Jan-54,India,Government of India,,NNC,1064,,1,Nagaland,1965,1,3,20/07/1955,2,31/12/1961,5,750,,,,750,3,1.0-2016
711,Jan-54,India,Government of India,,NNC,1064,,1,Nagaland,1964,1,3,20/07/1955,2,31/12/1961,5,750,,,,750,3,1.0-2016
711,Jan-54,India,Government of India,,NNC,1064,,1,Nagaland,1963,1,3,20/07/1955,2,31/12/1961,5,750,,,,750,3,1.0-2016
711,Jan-54,India,Government of India,,NNC,1064,,1,Nagaland,1962,1,3,20/07/1955,2,31/12/1961,5,750,,,,750,3,1.0-2016
711,Jan-54,India,Government of India,,NNC,1064,,1,Nagaland,1961,1,3,20/07/1955,2,31/12/1961,5,750,,,,750,3,1.0-2016
